202.000000	-24176.786742	-61433.635525	-33528.041366	-38573.254773	-27859.571917	-7368.453725	-187500.022352	-187500.022352	-24168.226024	-61690.524124	-33527.035538	-38563.017674	-27856.599135	-7364.206894	-187500.022352	-187500.022352	0.002750	-0.026250	1.030750	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948306	0.000000
204.000000	-24188.275538	-60980.476258	-33531.617645	-38536.933188	-27853.648705	-7369.861885	-187500.022352	-187500.022352	-24198.736155	-60792.341625	-33545.743948	-38554.568714	-27861.807091	-7380.188391	-187500.022352	-187500.022352	0.002750	-0.026250	1.030750	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948318	0.000000
206.000000	-24156.580765	-61537.973468	-33521.022918	-38563.442357	-27849.714798	-7357.009632	-187500.022352	-187500.022352	-24161.073465	-61626.911059	-33521.961692	-38552.646464	-27852.218193	-7359.110696	-187500.022352	-187500.022352	0.002750	-0.026250	1.030750	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948332	0.000000
208.000000	-24202.446544	-60912.415196	-33546.079224	-38544.778650	-27860.957725	-7374.823973	-187500.022352	-187500.022352	-24189.884864	-60871.489152	-33537.630264	-38550.008959	-27854.207498	-7369.951292	-187500.022352	-187500.022352	0.002750	-0.026250	1.030750	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948344	0.000000
210.000000	-24161.811073	-61631.895498	-33516.261997	-38573.187718	-27852.776987	-7359.803600	-187500.022352	-187500.022352	-24170.125922	-61555.564291	-33522.654596	-38555.261619	-27853.738112	-7360.787077	-187500.022352	-187500.022352	0.002750	-0.026250	1.030750	192.000000	0.000000	0.000000	127.500000	32.000000	16.000000	32.000000	0.000000	0.000000	0.000000	1679246878.948356	0.000000
212.000000	-24199.831390	-60839.772027	-33539.865439	-38546.164459	-27853.671056	-7367.358490	-187500.022352	-187500.022352	-24192.052983	-60990.042804	-33534.545724	-38566.683360	-27857.604963	-7370.711252	-187500.022352	-187500.022352	0.002750	-0.026250	1.030750	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948368	0.000000
214.000000	-24181.972347	-61713.546421	-33553.187079	-38597.349953	-27882.013068	-7386.849211	-187500.022352	-187500.022352	-24171.444675	-61441.235118	-33530.365948	-38554.568714	-27855.146272	-7362.195237	-187500.022352	-187500.022352	0.002750	-0.026250	1.030750	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948380	0.000000
216.000000	-24195.852780	-60803.472794	-33534.366910	-38542.789345	-27844.708007	-7357.903702	-187500.022352	-187500.022352	-24202.714765	-61129.316524	-33558.149166	-38586.799930	-27875.776932	-7386.826859	-187500.022352	-187500.022352	0.002750	-0.026250	1.030750	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948392	0.000000
218.000000	-24162.392218	-61700.828278	-33528.980139	-38569.857308	-27853.872222	-7356.830818	-187500.022352	-187500.022352	-24163.219233	-61313.830175	-33511.009337	-38531.814639	-27829.709986	-7335.283737	-187500.022352	-187500.022352	0.002750	-0.026250	1.030750	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948406	0.000000
220.000000	-24226.988760	-60824.394026	-33579.919765	-38579.781482	-27884.941147	-7406.675208	-187500.022352	-187500.022352	-24212.169553	-61246.327906	-33576.701114	-38604.435456	-27891.825484	-7405.758787	-187500.022352	-187500.022352	0.002375	-0.024125	1.029375	192.000000	0.000000	8.000000	127.500000	40.000000	16.000000	16.000000	0.000000	0.000000	0.000000	1679246878.948418	0.000000
222.000000	-24143.169718	-61672.106287	-33496.011316	-38552.042967	-27828.413585	-7329.137007	-187500.022352	-187500.022352	-24182.352326	-61213.292028	-33536.155049	-38546.343272	-27845.736187	-7358.730717	-187500.022352	-187500.022352	0.002375	-0.024125	1.029375	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948431	0.000000
224.000000	-24225.312379	-60831.881861	-33575.941154	-38580.206165	-27876.514539	-7396.348702	-187500.022352	-187500.022352	-24169.723591	-61328.582326	-33519.234779	-38572.360703	-27844.506841	-7352.159304	-187500.022352	-187500.022352	0.002375	-0.024125	1.029375	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948443	0.000000
226.000000	-24164.627393	-61646.357077	-33520.061793	-38564.962276	-27846.943181	-7349.968833	-187500.022352	-187500.022352	-24208.168591	-61121.783986	-33563.625343	-38566.750415	-27868.892594	-7384.234057	-187360.636873	-187500.022352	0.002375	-0.024125	1.029375	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948455	0.000000
228.000000	-24196.456277	-60855.172378	-33542.011206	-38557.094462	-27855.459196	-7369.168981	-187500.022352	-187500.022352	-24178.932509	-61441.525691	-33528.153125	-38579.379151	-27857.224984	-7360.004766	-187500.022352	-187500.022352	0.002375	-0.024125	1.029375	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948467	0.000000
230.000000	-24180.988870	-61600.223076	-33546.034520	-38569.253811	-27867.752655	-7374.041662	-187500.022352	-187500.022352	-24206.514562	-61009.824098	-33557.389207	-38554.658121	-27866.724475	-7382.468269	-187210.254337	-187500.022352	0.003188	-0.025063	1.026687	192.000000	0.000000	16.000000	127.500000	24.000000	16.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948480	0.000000
232.000000	-24208.593274	-60953.005964	-33547.889715	-38571.913668	-27868.646725	-7385.195182	-187500.022352	-187500.022352	-24176.116189	-61552.055067	-33532.623474	-38580.049703	-27863.550528	-7369.280740	-187500.022352	-187500.022352	0.003188	-0.025063	1.026687	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948493	0.000000
234.000000	-24192.321204	-61520.404997	-33544.559305	-38568.449148	-27869.071408	-7380.970702	-187500.022352	-187500.022352	-24213.287141	-60946.479255	-33553.701169	-38557.407386	-27868.333801	-7386.938618	-187283.344541	-187500.022352	0.003188	-0.025063	1.026687	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679246878.948506	0.000000
